Data,Impressions,Link Clicks
23/03/2022,621,11
23/03/2022,5729,86
23/03/2022,3335,52
23/03/2022,122,2
23/03/2022,660,11
23/03/2022,766,13
23/03/2022,1533,34
23/03/2022,650,14
23/03/2022,127,3
23/03/2022,615,9
23/03/2022,629,11
23/03/2022,5463,69
23/03/2022,95,5
23/03/2022,241,4
23/03/2022,103,1
23/03/2022,33,
23/03/2022,52,
23/03/2022,171,
23/03/2022,76,2
23/03/2022,644,14
23/03/2022,3720,95
23/03/2022,6701,68
23/03/2022,4010,70
23/03/2022,947,10
23/03/2022,3989,79
23/03/2022,560,12
23/03/2022,1482,27
23/03/2022,1734,38
23/03/2022,175,5
23/03/2022,727,12
23/03/2022,222,3
23/03/2022,430,4
23/03/2022,751,6
23/03/2022,18691,1021
23/03/2022,18039,1079
23/03/2022,4383,143
23/03/2022,32826,1248
23/03/2022,11923,540
23/03/2022,7377,380
23/03/2022,5809,260
23/03/2022,12263,726
23/03/2022,23535,400
23/03/2022,23057,449
23/03/2022,2334,37
23/03/2022,18993,1296
23/03/2022,35142,2130
23/03/2022,9140,72
23/03/2022,3520,34
23/03/2022,164,4
23/03/2022,19,
23/03/2022,198,1
23/03/2022,20,1
23/03/2022,159,4
23/03/2022,119,
23/03/2022,93,2
23/03/2022,2682,67
23/03/2022,2355,56
23/03/2022,283,6
23/03/2022,162,2
23/03/2022,35,
23/03/2022,785,17
23/03/2022,110,
23/03/2022,1473,25
23/03/2022,2163,45
23/03/2022,2142,43
23/03/2022,130,5
23/03/2022,468,8
23/03/2022,419,6
23/03/2022,55,1
23/03/2022,6817,144
23/03/2022,434,17
23/03/2022,7601,171
24/03/2022,23,
24/03/2022,70,
24/03/2022,63,
24/03/2022,105,3
24/03/2022,57,
24/03/2022,172,
24/03/2022,833,21
24/03/2022,439,13
24/03/2022,363,11
24/03/2022,473,5
24/03/2022,674,8
24/03/2022,6458,96
24/03/2022,22232,198
24/03/2022,1213,27
24/03/2022,611,19
24/03/2022,721,14
24/03/2022,380,6
24/03/2022,1485,25
24/03/2022,582,15
24/03/2022,1359,26
24/03/2022,548,8
24/03/2022,322,3
24/03/2022,1904,18
24/03/2022,383,5
24/03/2022,2284,33
24/03/2022,430,6
24/03/2022,647,12
24/03/2022,314,5
24/03/2022,61,2
24/03/2022,154,4
24/03/2022,435,8
24/03/2022,168,3
24/03/2022,685,12
24/03/2022,2710,31
24/03/2022,5994,73
24/03/2022,3312,58
24/03/2022,615,9
24/03/2022,3603,66
24/03/2022,449,9
24/03/2022,1289,30
24/03/2022,1639,28
24/03/2022,117,
24/03/2022,648,14
24/03/2022,249,2
24/03/2022,269,8
24/03/2022,724,15
24/03/2022,17528,900
24/03/2022,15204,703
24/03/2022,8985,379
24/03/2022,22827,963
24/03/2022,14140,682
24/03/2022,7115,315
24/03/2022,5311,216
24/03/2022,12536,493
24/03/2022,26574,427
24/03/2022,19012,335
24/03/2022,2407,44
24/03/2022,21489,1581
24/03/2022,22440,1478
24/03/2022,8776,73
24/03/2022,3352,43
24/03/2022,99,1
24/03/2022,12,
24/03/2022,84,
24/03/2022,3,
24/03/2022,75,2
24/03/2022,50,
24/03/2022,69,1
24/03/2022,1558,38
24/03/2022,1288,26
24/03/2022,147,1
24/03/2022,76,
24/03/2022,11,
24/03/2022,657,10
24/03/2022,57,1
24/03/2022,1097,13
24/03/2022,2512,62
24/03/2022,2204,36
24/03/2022,116,7
24/03/2022,257,5
24/03/2022,224,6
24/03/2022,31,
24/03/2022,3722,66
24/03/2022,451,11
24/03/2022,5636,108
25/03/2022,23,
25/03/2022,68,1
25/03/2022,61,
25/03/2022,658,9
25/03/2022,233,4
25/03/2022,397,9
25/03/2022,1061,16
25/03/2022,609,11
25/03/2022,376,7
25/03/2022,513,8
25/03/2022,663,7
25/03/2022,5814,95
25/03/2022,21587,208
25/03/2022,817,12
25/03/2022,454,6
25/03/2022,511,7
25/03/2022,413,6
25/03/2022,1053,16
25/03/2022,389,9
25/03/2022,824,11
25/03/2022,419,9
25/03/2022,219,8
25/03/2022,1321,19
25/03/2022,434,9
25/03/2022,2843,49
25/03/2022,331,8
25/03/2022,758,8
25/03/2022,280,3
25/03/2022,79,2
25/03/2022,342,5
25/03/2022,888,11
25/03/2022,180,3
25/03/2022,220,
25/03/2022,91,1
25/03/2022,749,6
25/03/2022,754,5
25/03/2022,4672,81
25/03/2022,4454,66
25/03/2022,665,8
25/03/2022,2872,49
25/03/2022,376,9
25/03/2022,1332,26
25/03/2022,2205,44
25/03/2022,73,1
25/03/2022,455,8
25/03/2022,280,3
25/03/2022,256,4
25/03/2022,845,16
25/03/2022,18445,848
25/03/2022,24517,820
25/03/2022,5793,181
25/03/2022,27763,958
25/03/2022,7249,266
25/03/2022,5733,206
25/03/2022,6983,268
25/03/2022,7365,255
25/03/2022,40574,695
25/03/2022,3279,43
25/03/2022,3872,336
25/03/2022,2698,215
25/03/2022,10326,87
25/03/2022,3557,39
25/03/2022,6648,96
25/03/2022,597,9
25/03/2022,12147,236
25/03/2022,11497,360
25/03/2022,4272,130
26/03/2022,39,
26/03/2022,172,1
26/03/2022,133,
26/03/2022,798,3
26/03/2022,316,5
26/03/2022,437,7
26/03/2022,1022,21
26/03/2022,569,11
26/03/2022,435,7
26/03/2022,493,5
26/03/2022,802,11
26/03/2022,6392,80
26/03/2022,25272,176
26/03/2022,906,19
26/03/2022,484,7
26/03/2022,494,7
26/03/2022,465,7
26/03/2022,1007,11
26/03/2022,468,4
26/03/2022,996,12
26/03/2022,454,10
26/03/2022,470,5
26/03/2022,2520,32
26/03/2022,482,11
26/03/2022,4029,55
26/03/2022,285,1
26/03/2022,534,11
26/03/2022,161,3
26/03/2022,80,
26/03/2022,255,4
26/03/2022,546,6
26/03/2022,119,
26/03/2022,30,
26/03/2022,52,
26/03/2022,780,4
26/03/2022,1022,9
26/03/2022,6285,67
26/03/2022,5242,77
26/03/2022,1639,18
26/03/2022,2844,46
26/03/2022,648,13
26/03/2022,1476,28
26/03/2022,1908,34
26/03/2022,129,1
26/03/2022,604,20
26/03/2022,189,
26/03/2022,196,2
26/03/2022,572,15
26/03/2022,12201,316
26/03/2022,12478,252
26/03/2022,4189,83
26/03/2022,21096,524
26/03/2022,5632,139
26/03/2022,3354,54
26/03/2022,5667,109
26/03/2022,6348,143
26/03/2022,39016,655
26/03/2022,3363,49
26/03/2022,10747,82
26/03/2022,3740,44
26/03/2022,8712,110
26/03/2022,772,9
26/03/2022,19470,305
26/03/2022,41012,1052
26/03/2022,15369,407
27/03/2022,41,
27/03/2022,211,4
27/03/2022,150,
27/03/2022,539,11
27/03/2022,198,1
27/03/2022,338,5
27/03/2022,616,9
27/03/2022,367,6
27/03/2022,273,7
27/03/2022,623,5
27/03/2022,932,15
27/03/2022,7141,63
27/03/2022,26104,166
27/03/2022,1307,23
27/03/2022,601,12
27/03/2022,650,10
27/03/2022,761,12
27/03/2022,1659,14
27/03/2022,473,10
27/03/2022,1137,22
27/03/2022,533,4
27/03/2022,1273,12
27/03/2022,4416,26
27/03/2022,698,11
27/03/2022,5307,78
27/03/2022,214,1
27/03/2022,458,3
27/03/2022,118,2
27/03/2022,82,1
27/03/2022,286,3
27/03/2022,614,6
27/03/2022,72,2
27/03/2022,20,
27/03/2022,26,
27/03/2022,612,7
27/03/2022,749,3
27/03/2022,11283,126
27/03/2022,4299,58
27/03/2022,2090,23
27/03/2022,3740,58
27/03/2022,706,8
27/03/2022,1398,35
27/03/2022,1563,42
27/03/2022,150,4
27/03/2022,1395,22
27/03/2022,151,4
27/03/2022,100,2
27/03/2022,236,2
27/03/2022,9400,238
27/03/2022,12958,231
27/03/2022,3170,86
27/03/2022,19359,410
27/03/2022,6138,160
27/03/2022,2242,47
27/03/2022,11277,362
27/03/2022,5074,91
27/03/2022,48035,758
27/03/2022,4034,67
27/03/2022,11880,75
27/03/2022,4654,33
27/03/2022,10714,112
27/03/2022,909,5
27/03/2022,25240,263
27/03/2022,34457,1701
27/03/2022,6453,366
28/03/2022,31,
28/03/2022,114,
28/03/2022,85,
28/03/2022,321,6
28/03/2022,121,1
28/03/2022,277,3
28/03/2022,659,15
28/03/2022,465,11
28/03/2022,207,3
28/03/2022,1001,11
28/03/2022,1248,23
28/03/2022,4639,49
28/03/2022,13634,82
28/03/2022,1635,17
28/03/2022,743,12
28/03/2022,699,8
28/03/2022,874,6
28/03/2022,2466,31
28/03/2022,341,4
28/03/2022,617,9
28/03/2022,359,2
28/03/2022,788,4
28/03/2022,3173,22
28/03/2022,454,12
28/03/2022,5461,88
28/03/2022,61,1
28/03/2022,207,5
28/03/2022,308,8
28/03/2022,79,
28/03/2022,182,1
28/03/2022,1033,10
28/03/2022,1843,37
28/03/2022,11224,110
28/03/2022,4121,58
28/03/2022,1454,17
28/03/2022,4032,65
28/03/2022,611,11
28/03/2022,1782,53
28/03/2022,1639,45
28/03/2022,211,3
28/03/2022,1715,40
28/03/2022,191,3
28/03/2022,92,1
28/03/2022,225,5
28/03/2022,59340,929
28/03/2022,4528,74
28/03/2022,10091,82
28/03/2022,6189,45
28/03/2022,4827,48
28/03/2022,389,8
28/03/2022,12120,180
28/03/2022,32875,2006
28/03/2022,3100,148
28/03/2022,35969,548
28/03/2022,41472,634
28/03/2022,38347,550
28/03/2022,19241,263
29/03/2022,23,
29/03/2022,96,2
29/03/2022,72,
29/03/2022,209,8
29/03/2022,88,1
29/03/2022,225,3
29/03/2022,439,10
29/03/2022,268,11
29/03/2022,188,4
29/03/2022,1719,18
29/03/2022,1970,25
29/03/2022,1076,15
29/03/2022,485,11
29/03/2022,509,7
29/03/2022,1058,16
29/03/2022,3339,49
29/03/2022,321,8
29/03/2022,793,20
29/03/2022,393,3
29/03/2022,718,7
29/03/2022,4089,36
29/03/2022,438,8
29/03/2022,4815,76
29/03/2022,181,2
29/03/2022,353,3
29/03/2022,1805,36
29/03/2022,1634,28
29/03/2022,2916,46
29/03/2022,1536,38
29/03/2022,544,10
29/03/2022,1295,26
29/03/2022,245,6
29/03/2022,793,14
29/03/2022,761,17
29/03/2022,96,2
29/03/2022,553,9
29/03/2022,113,2
29/03/2022,51,1
29/03/2022,110,4
29/03/2022,24357,397
29/03/2022,1566,30
29/03/2022,10194,50
29/03/2022,4881,35
29/03/2022,1451,16
29/03/2022,93,1
29/03/2022,3582,50
29/03/2022,24045,1380
29/03/2022,1906,98
29/03/2022,13606,444
29/03/2022,14524,297
29/03/2022,56628,1547
29/03/2022,16484,340
29/03/2022,7725,275
29/03/2022,14751,499
29/03/2022,9571,111
29/03/2022,2113,61
29/03/2022,3856,109
29/03/2022,1144,45
29/03/2022,2092,57
29/03/2022,263,18
29/03/2022,620,19
29/03/2022,1259,63
29/03/2022,7726,211
29/03/2022,3880,125
30/03/2022,40,
30/03/2022,193,3
30/03/2022,133,
30/03/2022,455,7
30/03/2022,172,3
30/03/2022,301,7
30/03/2022,572,9
30/03/2022,286,7
30/03/2022,150,7
30/03/2022,1441,12
30/03/2022,2230,19
30/03/2022,836,15
30/03/2022,663,6
30/03/2022,481,7
30/03/2022,1826,41
30/03/2022,3729,46
30/03/2022,367,8
30/03/2022,918,28
30/03/2022,422,9
30/03/2022,2584,29
30/03/2022,10027,94
30/03/2022,775,16
30/03/2022,5959,88
30/03/2022,378,7
30/03/2022,57,1
30/03/2022,2980,38
30/03/2022,2891,45
30/03/2022,8667,102
30/03/2022,3033,51
30/03/2022,2365,22
30/03/2022,4028,78
30/03/2022,801,15
30/03/2022,1915,55
30/03/2022,1641,45
30/03/2022,288,8
30/03/2022,1462,29
30/03/2022,202,
30/03/2022,144,2
30/03/2022,174,2
30/03/2022,20988,340
30/03/2022,1474,29
30/03/2022,227,2
30/03/2022,6,
30/03/2022,506,6
30/03/2022,5249,346
30/03/2022,374,10
30/03/2022,12309,215
30/03/2022,12690,189
30/03/2022,49287,814
30/03/2022,12171,162
30/03/2022,13004,368
30/03/2022,14408,368
30/03/2022,2076,80
30/03/2022,1416,24
30/03/2022,684,20
30/03/2022,862,25
30/03/2022,3532,117
30/03/2022,8159,211
30/03/2022,8598,257
30/03/2022,266,10
30/03/2022,4102,187
31/03/2022,26,
31/03/2022,133,1
31/03/2022,73,
31/03/2022,339,8
31/03/2022,109,6
31/03/2022,159,5
31/03/2022,519,20
31/03/2022,165,6
31/03/2022,128,8
31/03/2022,698,15
31/03/2022,916,14
31/03/2022,680,25
31/03/2022,362,6
31/03/2022,275,5
31/03/2022,2733,49
31/03/2022,4086,41
31/03/2022,349,6
31/03/2022,975,24
31/03/2022,425,5
31/03/2022,3964,50
31/03/2022,9393,85
31/03/2022,496,10
31/03/2022,4656,71
31/03/2022,480,7
31/03/2022,1114,22
31/03/2022,1118,29
31/03/2022,15,
31/03/2022,51,1
31/03/2022,214,4
31/03/2022,247,9
31/03/2022,4087,72
31/03/2022,2508,65
31/03/2022,1195,17
31/03/2022,2869,55
31/03/2022,577,14
31/03/2022,1886,54
31/03/2022,1660,40
31/03/2022,197,6
31/03/2022,1208,32
31/03/2022,120,
31/03/2022,91,
31/03/2022,137,5
31/03/2022,30226,506
31/03/2022,1874,35
31/03/2022,266,4
31/03/2022,22,
31/03/2022,2259,65
31/03/2022,3716,86
31/03/2022,4363,79
31/03/2022,13072,202
31/03/2022,3216,37
31/03/2022,2005,37
31/03/2022,491,16
31/03/2022,836,19
31/03/2022,3119,106
31/03/2022,11213,263
31/03/2022,18898,467
31/03/2022,3225,195
31/03/2022,6635,317
01/03/2022,3019,100
02/03/2022,2324,113
03/03/2022,2097,81
05/03/2022,2471,111
05/03/2022,4848,287
07/03/2022,2076,118
09/03/2022,2710,173
12/03/2022,6262,477
14/03/2022,3580,326
14/03/2022,6903,887
15/03/2022,3776,340
16/03/2022,7520,509
19/03/2022,7508,450
20/03/2022,3918,238
20/03/2022,7965,409
21/03/2022,3225,198
21/03/2022,10254,772
22/03/2022,3144,192
22/03/2022,10666,743
25/03/2022,3346,320
26/03/2022,2900,194
29/03/2022,2603,163
30/03/2022,3043,175
31/03/2022,5424,485
01/03/2022,6846,187
03/03/2022,7194,1202
05/03/2022,5555,817
07/03/2022,4976,383
08/03/2022,6530,451
09/03/2022,3470,347
11/03/2022,3837,227
11/03/2022,5753,802
12/03/2022,3399,192
13/03/2022,3195,265
13/03/2022,3512,198
13/03/2022,2918,445
14/03/2022,3216,223
17/03/2022,4050,307
17/03/2022,7851,517
20/03/2022,2806,173
22/03/2022,3445,283
24/03/2022,6545,478
26/03/2022,5231,448
27/03/2022,3392,261
28/03/2022,3402,186
30/03/2022,6807,472
31/03/2022,2708,181
02/03/2022,6885,222
03/03/2022,5592,215
06/03/2022,2237,108
06/03/2022,5590,766
09/03/2022,7163,566
10/03/2022,2662,203
11/03/2022,6311,538
12/03/2022,3133,288
13/03/2022,7579,472
15/03/2022,7293,523
16/03/2022,2581,268
18/03/2022,3771,300
21/03/2022,3851,295
22/03/2022,5870,441
25/03/2022,5329,479
26/03/2022,8475,679
29/03/2022,5812,438
30/03/2022,2781,267
31/03/2022,2121,245
10/03/2022,5510,817
02/03/2022,5928,351
01/03/2022,356,21
19/03/2022,6812,602
30/03/2022,8084,628
20/03/2022,6453,557
28/03/2022,8493,633
01/03/2022,2433,73
04/03/2022,5751,865
06/03/2022,2508,210
07/03/2022,5421,841
14/03/2022,8282,524
15/03/2022,4670,232
15/03/2022,9169,859
18/03/2022,3227,194
19/03/2022,3409,263
19/03/2022,3116,177
21/03/2022,7023,451
23/03/2022,5847,462
23/03/2022,9571,718
24/03/2022,3154,320
25/03/2022,2686,201
26/03/2022,3273,297
27/03/2022,9239,585
02/03/2022,4174,105
03/03/2022,3115,154
04/03/2022,2322,88
05/03/2022,2151,194
08/03/2022,2737,305
08/03/2022,2573,133
09/03/2022,5445,803
10/03/2022,2702,328
10/03/2022,7552,565
12/03/2022,3737,549
18/03/2022,6498,475
27/03/2022,2948,174
29/03/2022,2910,275
04/03/2022,2370,167
04/03/2022,4850,239
06/03/2022,6050,339
07/03/2022,2309,267
11/03/2022,3512,329
16/03/2022,3388,207
16/03/2022,8874,775
17/03/2022,3505,219
23/03/2022,3141,322
23/03/2022,2948,209
24/03/2022,2724,210
24/03/2022,6069,527
27/03/2022,6786,444
28/03/2022,2885,278
28/03/2022,5722,436
29/03/2022,7676,611
17/03/2022,7962,625
08/03/2022,6008,722
25/03/2022,7686,629
31/03/2022,9665,780
18/03/2022,7329,624
01/03/2022,87,32
01/03/2022,11814,180
02/03/2022,72850,1214
04/03/2022,6011,2167
05/03/2022,4970,1584
05/03/2022,38071,865
07/03/2022,6428,2073
07/03/2022,18547,256
08/03/2022,5611,1849
08/03/2022,31495,405
08/03/2022,29241,424
08/03/2022,110282,5300
10/03/2022,6573,1946
10/03/2022,24257,449
10/03/2022,32108,588
12/03/2022,18693,545
12/03/2022,21206,417
14/03/2022,29035,599
15/03/2022,39508,578
15/03/2022,17268,683
16/03/2022,26675,476
17/03/2022,15838,217
17/03/2022,16353,702
18/03/2022,8104,2297
18/03/2022,25126,397
18/03/2022,14134,658
19/03/2022,5609,1512
21/03/2022,14191,624
21/03/2022,4787,119
22/03/2022,12374,2414
22/03/2022,31273,692
22/03/2022,71169,1016
22/03/2022,12271,552
22/03/2022,6261,159
23/03/2022,62717,986
23/03/2022,9662,437
23/03/2022,6663,173
24/03/2022,15086,2597
24/03/2022,37803,547
24/03/2022,6517,517
25/03/2022,12169,271
25/03/2022,110173,2042
26/03/2022,15293,2018
28/03/2022,28950,614
28/03/2022,9692,394
29/03/2022,16057,2572
30/03/2022,21455,556
31/03/2022,53249,1078
02/03/2022,6471,2590
02/03/2022,37177,525
02/03/2022,88705,4188
03/03/2022,5296,2142
04/03/2022,675,46
06/03/2022,4744,1402
06/03/2022,22135,288
06/03/2022,2700,128
07/03/2022,6185,158
09/03/2022,6614,1972
09/03/2022,62011,991
09/03/2022,71115,3317
10/03/2022,66835,2976
11/03/2022,5708,1685
11/03/2022,20999,392
11/03/2022,28591,573
11/03/2022,24518,1324
12/03/2022,4802,1324
13/03/2022,4598,1065
13/03/2022,12638,373
13/03/2022,20272,433
14/03/2022,5628,1647
14/03/2022,31761,588
14/03/2022,17705,703
15/03/2022,5423,1713
15/03/2022,33192,619
16/03/2022,8662,2325
16/03/2022,25000,398
17/03/2022,10734,2604
19/03/2022,12945,178
19/03/2022,14877,619
20/03/2022,8896,1459
20/03/2022,24566,372
20/03/2022,11329,472
21/03/2022,12243,2353
21/03/2022,17917,422
21/03/2022,55134,805
23/03/2022,13091,2314
23/03/2022,47130,912
24/03/2022,30508,546
24/03/2022,7787,360
24/03/2022,8849,214
25/03/2022,15247,2268
25/03/2022,5234,189
27/03/2022,17284,1806
27/03/2022,45892,835
28/03/2022,13225,2501
29/03/2022,57696,1270
30/03/2022,20449,3687
30/03/2022,45346,1050
28/03/2022,10557,20
31/03/2022,22314,597
29/03/2022,7611,202
26/03/2022,6614,123
21/03/2022,129352,175
26/03/2022,10604,285
19/03/2022,81323,120
27/03/2022,3349,207
18/03/2022,214,5
20/03/2022,168307,262
01/03/2022,12296,338
25/03/2022,112606,167
07/03/2022,29715,1447
09/03/2022,21770,178
17/03/2022,7,0
09/03/2022,5108,126
06/03/2022,25872,318
07/03/2022,9374,59
18/03/2022,130762,230
26/03/2022,171947,313
10/03/2022,15782,88
29/03/2022,9993,428
16/03/2022,88860,232
11/03/2022,119341,269
14/03/2022,97028,192
18/03/2022,832,79
31/03/2022,12230,502
15/03/2022,95864,148
06/03/2022,12726,78
28/03/2022,5759,119
27/03/2022,15090,552
19/03/2022,2619,229
08/03/2022,7984,69
01/03/2022,3777,254
24/03/2022,125788,177
30/03/2022,151495,269
22/03/2022,6456,532
31/03/2022,16402,344
25/03/2022,6502,150
30/03/2022,15451,618
30/03/2022,3801,222
31/03/2022,3929,280
01/03/2022,11281,820
12/03/2022,115204,198
28/03/2022,8972,239
30/03/2022,9744,251
13/03/2022,131108,373
12/03/2022,25907,1169
27/03/2022,14165,371
27/03/2022,6413,137
23/03/2022,121710,222
20/03/2022,5453,419
29/03/2022,20242,39
03/03/2022,20620,274
26/03/2022,5947,459
22/03/2022,117563,191
07/03/2022,21567,240
26/03/2022,31232,689
20/03/2022,849,45
19/03/2022,894,23
05/03/2022,29814,357
31/03/2022,24479,3771
28/03/2022,3521,234
27/03/2022,148425,313
23/03/2022,7334,490
25/03/2022,6633,512
29/03/2022,3780,209
16/03/2022,18736,708
05/03/2022,978,38
04/03/2022,21032,288
21/03/2022,7575,485
29/03/2022,20704,490
31/03/2022,595958,1077
26/03/2022,9119,358
17/03/2022,124323,210
13/03/2022,27681,1256
08/03/2022,7785,156
01/03/2022,49108,1622
05/03/2022,4408,4
06/03/2022,4680,10
07/03/2022,4085,5
08/03/2022,4102,10
09/03/2022,4087,6
10/03/2022,4220,8
11/03/2022,4144,10
11/03/2022,1331,4
12/03/2022,4231,5
12/03/2022,51309,149
13/03/2022,4323,15
13/03/2022,152745,235
14/03/2022,4122,8
14/03/2022,64680,90
14/03/2022,232792,165
15/03/2022,4095,18
15/03/2022,258485,197
15/03/2022,724162,267
16/03/2022,3922,9
16/03/2022,277336,199
16/03/2022,879885,234
17/03/2022,4125,9
17/03/2022,353147,243
17/03/2022,142,2
18/03/2022,4019,16
18/03/2022,481470,312
18/03/2022,1378,4
19/03/2022,4181,32
19/03/2022,687687,520
19/03/2022,25012,105
20/03/2022,4273,13
20/03/2022,1307325,982
20/03/2022,55156,166
21/03/2022,4195,26
21/03/2022,120449,130
22/03/2022,4169,22
22/03/2022,225466,108
23/03/2022,4215,11
23/03/2022,374531,196
24/03/2022,4274,3
24/03/2022,507317,157
25/03/2022,4071,8
25/03/2022,789434,309
26/03/2022,4344,4
26/03/2022,212,0
27/03/2022,4380,8
28/03/2022,3654,13
29/03/2022,3649,9
29/03/2022,83940,329
30/03/2022,3674,5
30/03/2022,78604,81
31/03/2022,3802,7
31/03/2022,713139,402
15/03/2022,5996,23
16/03/2022,5996,25
17/03/2022,5996,11
18/03/2022,6192,23
19/03/2022,6192,16
20/03/2022,6192,18
21/03/2022,5953,18
22/03/2022,4394,9
23/03/2022,4393,19
24/03/2022,4395,13
25/03/2022,4396,23
26/03/2022,4396,14
27/03/2022,4395,15
28/03/2022,2470,9
29/03/2022,1207,6
30/03/2022,1102,9
31/03/2022,799,4
14/03/2022,1880,27
15/03/2022,2889,48
16/03/2022,4388,87
17/03/2022,3695,73
18/03/2022,3277,66
19/03/2022,2958,47
20/03/2022,3123,68
21/03/2022,6167,160
22/03/2022,6172,164
23/03/2022,6145,123
24/03/2022,8144,139
25/03/2022,8143,176
26/03/2022,8151,148
27/03/2022,8146,154
28/03/2022,2135,40
29/03/2022,1776,31
30/03/2022,1759,31
31/03/2022,1461,12
01/02/2022,29266,277
01/02/2022,3429,69
01/02/2022,17605,331
01/02/2022,2424,23
01/02/2022,171,3
01/02/2022,1185,13
01/02/2022,6401,98
01/02/2022,3277,64
01/02/2022,1431,31
01/02/2022,1025,23
01/02/2022,462,15
01/02/2022,130,10
01/02/2022,1663,45
01/02/2022,618,16
01/02/2022,10488,97
01/02/2022,5849,77
01/02/2022,3961,50
01/02/2022,1999,39
01/02/2022,6486,28
01/02/2022,3637,18
01/02/2022,1400,11
01/02/2022,364,4
01/02/2022,87,0
01/02/2022,24461,1936
01/02/2022,18593,218
01/02/2022,1048,38
01/02/2022,3905,46
01/02/2022,4224,75
02/02/2022,31913,330
02/02/2022,22776,186
02/02/2022,6754,148
02/02/2022,18167,371
02/02/2022,2554,42
02/02/2022,86,3
02/02/2022,894,15
02/02/2022,3813,69
02/02/2022,3013,53
02/02/2022,2279,36
02/02/2022,1625,28
02/02/2022,535,20
02/02/2022,178,8
02/02/2022,743,14
02/02/2022,2207,27
02/02/2022,9127,88
02/02/2022,7346,69
02/02/2022,3106,41
02/02/2022,2370,23
02/02/2022,1028,10
02/02/2022,243,4
02/02/2022,445,3
02/02/2022,236,1
02/02/2022,21836,2139
02/02/2022,22914,190
02/02/2022,1068,33
02/02/2022,10106,167
02/02/2022,4575,39
03/02/2022,27798,264
03/02/2022,20180,168
03/02/2022,2782,139
03/02/2022,0,0
03/02/2022,0,0
03/02/2022,6191,109
03/02/2022,18192,333
03/02/2022,1656,21
03/02/2022,110,2
03/02/2022,1077,11
03/02/2022,3533,54
03/02/2022,7124,104
03/02/2022,1007,14
03/02/2022,2802,45
03/02/2022,1357,26
03/02/2022,260,5
03/02/2022,733,16
03/02/2022,1692,35
03/02/2022,6285,28
03/02/2022,699,12
03/02/2022,616,12
03/02/2022,3832,30
03/02/2022,269,3
03/02/2022,120,1
03/02/2022,103,1
03/02/2022,90,1
03/02/2022,86,0
03/02/2022,463,4
03/02/2022,6324,75
03/02/2022,7973,59
03/02/2022,2394,37
03/02/2022,2708,22
03/02/2022,738,8
03/02/2022,309,3
03/02/2022,160,2
03/02/2022,0,0
03/02/2022,18367,2063
03/02/2022,37515,341
03/02/2022,3094,144
03/02/2022,7492,89
03/02/2022,536,2
04/02/2022,24540,283
04/02/2022,8435,119
04/02/2022,15875,115
04/02/2022,0,0
04/02/2022,0,0
04/02/2022,6561,124
04/02/2022,13481,238
04/02/2022,739,7
04/02/2022,91,2
04/02/2022,1769,11
04/02/2022,1296,21
04/02/2022,4810,73
04/02/2022,1798,22
04/02/2022,2566,48
04/02/2022,1153,16
04/02/2022,281,5
04/02/2022,433,7
04/02/2022,2064,31
04/02/2022,37433,325
04/02/2022,3141,48
04/02/2022,2804,46
04/02/2022,58090,445
04/02/2022,4506,57
04/02/2022,6702,80
04/02/2022,14009,193
04/02/2022,4347,86
04/02/2022,8118,82
04/02/2022,8282,124
04/02/2022,8731,87
04/02/2022,5587,65
04/02/2022,3338,28
04/02/2022,1562,27
04/02/2022,1060,18
04/02/2022,409,4
04/02/2022,136,0
04/02/2022,17339,2120
04/02/2022,253663,1183
04/02/2022,8655,567
04/02/2022,15929,234
04/02/2022,2053,143
05/02/2022,27504,293
05/02/2022,6666,98
05/02/2022,6100,89
05/02/2022,6164,96
05/02/2022,16136,257
05/02/2022,717,2
05/02/2022,116,1
05/02/2022,2451,16
05/02/2022,6577,72
05/02/2022,5801,103
05/02/2022,3619,29
05/02/2022,3525,25
05/02/2022,967,20
05/02/2022,369,6
05/02/2022,940,23
05/02/2022,2117,28
05/02/2022,64367,424
05/02/2022,1435,18
05/02/2022,1550,17
05/02/2022,69567,539
05/02/2022,3194,26
05/02/2022,6258,68
05/02/2022,22287,217
05/02/2022,8092,123
05/02/2022,15178,170
05/02/2022,10194,107
05/02/2022,8495,87
05/02/2022,7821,61
05/02/2022,2329,22
05/02/2022,1030,16
05/02/2022,1082,15
05/02/2022,47,0
05/02/2022,215,0
05/02/2022,0,0
05/02/2022,18251,2026
05/02/2022,101858,450
05/02/2022,34080,954
05/02/2022,2303,124
05/02/2022,38700,704
06/02/2022,34577,326
06/02/2022,7352,103
06/02/2022,10610,101
06/02/2022,6695,101
06/02/2022,4807,82
06/02/2022,18230,332
06/02/2022,941,16
06/02/2022,78,1
06/02/2022,1063,16
06/02/2022,4371,55
06/02/2022,7180,123
06/02/2022,1851,29
06/02/2022,2867,47
06/02/2022,928,20
06/02/2022,346,10
06/02/2022,808,13
06/02/2022,2713,48
06/02/2022,91926,540
06/02/2022,1707,24
06/02/2022,1587,25
06/02/2022,72909,561
06/02/2022,4438,58
06/02/2022,6892,61
06/02/2022,19369,202
06/02/2022,10369,131
06/02/2022,13398,151
06/02/2022,7817,91
06/02/2022,172,5
06/02/2022,392,4
06/02/2022,510,10
06/02/2022,9178,74
06/02/2022,1070,20
06/02/2022,647,16
06/02/2022,1642,12
06/02/2022,442,3
06/02/2022,89,0
06/02/2022,0,0
